genre;songno;tags
"rock"; 1558; "rock, metal, psychedelic, "
"rock"; 1568; "rock, indie, poprock, popfolk, "
"rock"; 1576; "rock, poprock, progressive, "
"rock"; 1588; "rock, pop, rocknroll, indie, "
"rock"; 1606; "pop, rock, alternative, "
"rock"; 1608; "rock, metal, "
"rock"; 1615; "rock, pop, "
"rock"; 1617; "rock, folk, classical, "
"rock"; 1620; "folk, pop, rock, indie, "
"rock"; 1629; "rock, pop, psychedelic, "
"rock"; 1636; "rock, postrock, symphonic, classical, "
"rock"; 1637; "rock, poprock, "
"rock"; 1638; "rock, metal, progressive, "
"rock"; 1639; "rock, progressive, gothic, classical, "
"rock"; 1645; "rock, progressiverock, metal, alternative, "
"rock"; 1648; "rock, pop, indie, "
"rock"; 1656; "rock, chanson, poprock, "
"rock"; 1662; "metal, rock, "
"rock"; 1673; "rock, hardrock, classicrock, metal, "
"rock"; 1674; "rock, poprock, "
"rock"; 1680; "rock, pop, newwave, alternativerock, "
"rock"; 1683; "rock, poprock, pop, powerpop, "
"rock"; 1697; "rock, metal, postrock, "
"rock"; 1702; "rock, metal, alternative, "
"rock"; 1709; "rock, poprock, alternativerock, "
"rock"; 1713; "rock, indie, alternative, poprock, "
"rock"; 1720; "metal, rock, jazzfusion, progressiverock, "
"rock"; 1722; "pop, rock, poprock, indie, "
"rock"; 1732; "rock, pop, punk, electronic, "
"rock"; 1735; "rock, metal, thrashmetal, "
"rock"; 1745; "world, rock, metal, "
"rock"; 1748; "rock, rockfrancais, poprock, "
"rock"; 1749; "pop, rock, "
"rock"; 1750; "rock, metal, psychedelic, "
"rock"; 1755; "rock, rocknroll, poprock, alternativerock, "
"rock"; 1761; "pop, rock, rnb, "
"rock"; 1768; "rock, blues, techno, electronic, "
"rock"; 1783; "rock, blues, folk, country, "
"rock"; 1787; "rock, pop, alternative, "
"rock"; 1792; "rock, pop, punk, indie, "
"rock"; 1793; "rock, metal, progressive, "
"rock"; 1794; "rock, reggae, punk, poprock, "
"rock"; 1801; "rock, pop, "
"rock"; 1809; "metal, rock, hardrock, classicrock, "
"rock"; 1811; "rock, pop, indie, "
"rock"; 1814; "pop, rock, poprock, "
"rock"; 1823; "rock, pop, "
"rock"; 1825; "rock, metal, alternativerock, "
"rock"; 1827; "rock, pop, alternative, "
"rock"; 1830; "rock, rocknroll, alternative, poprock, "
"rock"; 1835; "rock, indie, metal, alternative, "
"rock"; 1836; "pop, rock, "
"rock"; 1847; "rock, metal, "
"rock"; 1850; "metal, rock, alternative, alternativerock, "
"rock"; 1856; "pop, rock, progressive, "
"rock"; 1859; "rock, pop, indie, alternative, "
"rock"; 1860; "rock, pop, poprock, alternativerock, "
"rock"; 1862; "rock, metal, electronic, dubstep, "
"rock"; 1864; "rock, pop, "
"rock"; 1867; "rock, metal, electronic, industrial, "
"rock"; 1874; "poprock, rock, electronic, chillout, "
"rock"; 1885; "rock, pop, "
"rock"; 1902; "rock, 80s, newwave, pop, "
"rock"; 1904; "rock, metal, "
"rock"; 1905; "rock, metal, "
"rock"; 1910; "pop, rock, poprock, "
"rock"; 1913; "pop, rock, indie, alternative, "
"rock"; 1916; "rock, metal, alternative, "
"rock"; 1917; "rock, psychedelic, metal, avantgarde, "
"rock"; 1925; "pop, rock, dance, "
"rock"; 1931; "rock, pop, "
"rock"; 1932; "rock, indie, pop, emo, "
"rock"; 1937; "rock, groove, poprock, alternativerock, "
"rock"; 1939; "metal, rock, improvisation, experimental, "
"rock"; 1945; "rock, poprock, progressive, easylistening, "
"rock"; 1950; "rock, metal, pop, "
"rock"; 1960; "pop, rock, "
"rock"; 1972; "pop, rock, alternative, "
"rock"; 1973; "rock, metal, progressive, "
"rock"; 1979; "rock, pop, poprock, popfolk, "
"rock"; 1990; "rock, pop, alternative, "
"rock"; 1992; "rock, pop, poprock, "
"rock"; 1995; "rock, poprock, orchestral, progressive, "
"rock"; 1996; "rock, poprock, pop, "
"rock"; 2000; "rock, blues, psychedelic, "
"rock"; 2004; "rock, metal, indie, "
"rock"; 2010; "rock, poprock, alternativerock, "
"rock"; 2011; "rock, hardrock, classicrock, metal, "
"rock"; 2016; "pop, rock, poprock, indie, "
"rock"; 2017; "metal, rock, alternative, progressive, "
"rock"; 2021; "rock, poprock, "
"rock"; 2024; "metal, rock, "
"rock"; 2030; "rock, poprock, latin, "
"rock"; 2032; "rock, hardrock, metal, "
"rock"; 2034; "rock, indie, pop, "
"rock"; 2036; "pop, rock, poprock, groove, "
"rock"; 2038; "rock, metal, alternative, industrial, "
"rock"; 2041; "rock, alternative, progressive, metal, "
"rock"; 2048; "rock, poprock, "
"rock"; 2049; "rock, pop, electronic, "
"rock"; 2059; "rock, psychedelic, metal, noise, "
"rock"; 2062; "rock, metal, hardrock, heavymetal, "
